HuggingFaceID,Architecture,System,Backend,Version,Mode,Status,ErrMsg,Command,Source,FPEProbeCount,FPETopologyCount,FPEStatusCounts,FPEPhaseLatencyMs,SourceSHA
XiaomiMiMo/MiMo-7B-Base,MiMoForCausalLM,gb300,vllm,0.1.dev19262,agg,FAIL,Strict-native op-level FPE probes: PERF_DATA_MISSING=12; raw probes=12; topologies=3; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: perf database error: no GEMM rows loaded from 1 source(s) (first: <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/gb300/vllm/0.1.dev19262/gemm_perf.parquet),"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-7B-Base"" --system ""gb300"" --backend ""vllm"" --backend-version ""0.1.dev19262"" --forward-model op_level --max-workers 8",,12,3,PERF_DATA_MISSING=12,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
XiaomiMiMo/MiMo-7B-Base,MiMoForCausalLM,gb300,vllm,0.1.dev19262,disagg,FAIL,Strict-native op-level FPE probes: PERF_DATA_MISSING=12; raw probes=12; topologies=3; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: perf database error: no GEMM rows loaded from 1 source(s) (first: <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/gb300/vllm/0.1.dev19262/gemm_perf.parquet),"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-7B-Base"" --system ""gb300"" --backend ""vllm"" --backend-version ""0.1.dev19262"" --forward-model op_level --max-workers 8",,12,3,PERF_DATA_MISSING=12,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
XiaomiMiMo/MiMo-7B-Base,MiMoForCausalLM,gb300,vllm,0.14.0,agg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-7B-Base"" --system ""gb300"" --backend ""vllm"" --backend-version ""0.14.0"" --forward-model op_level --max-workers 8",silicon,12,3,PASS=12,"decode_end=882.063620, decode_start=3.432834, mixed=64.948796, prefill=64.328000",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
XiaomiMiMo/MiMo-7B-Base,MiMoForCausalLM,gb300,vllm,0.14.0,disagg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-7B-Base"" --system ""gb300"" --backend ""vllm"" --backend-version ""0.14.0"" --forward-model op_level --max-workers 8",silicon,12,3,PASS=12,"decode_end=882.063620, decode_start=3.432834, mixed=64.948796, prefill=64.328000",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
XiaomiMiMo/MiMo-7B-Base,MiMoForCausalLM,gb300,vllm,0.19.0,agg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-7B-Base"" --system ""gb300"" --backend ""vllm"" --backend-version ""0.19.0"" --forward-model op_level --max-workers 8",silicon,12,3,PASS=12,"decode_end=828.949236, decode_start=3.239950, mixed=4.651317, prefill=4.049363",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
XiaomiMiMo/MiMo-7B-Base,MiMoForCausalLM,gb300,vllm,0.19.0,disagg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-7B-Base"" --system ""gb300"" --backend ""vllm"" --backend-version ""0.19.0"" --forward-model op_level --max-workers 8",silicon,12,3,PASS=12,"decode_end=828.949236, decode_start=3.239950, mixed=4.651317, prefill=4.049363",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
XiaomiMiMo/MiMo-7B-Base,MiMoForCausalLM,gb300,vllm,0.22.0,agg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-7B-Base"" --system ""gb300"" --backend ""vllm"" --backend-version ""0.22.0"" --forward-model op_level --max-workers 8",silicon,12,3,PASS=12,"decode_end=838.880877, decode_start=3.271400, mixed=4.732157, prefill=4.096096",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
XiaomiMiMo/MiMo-7B-Base,MiMoForCausalLM,gb300,vllm,0.22.0,disagg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-7B-Base"" --system ""gb300"" --backend ""vllm"" --backend-version ""0.22.0"" --forward-model op_level --max-workers 8",silicon,12,3,PASS=12,"decode_end=838.880877, decode_start=3.271400, mixed=4.732157, prefill=4.096096",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
XiaomiMiMo/MiMo-7B-Base,MiMoForCausalLM,gb300,vllm,0.24.0,agg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-7B-Base"" --system ""gb300"" --backend ""vllm"" --backend-version ""0.24.0"" --forward-model op_level --max-workers 8",silicon,12,3,PASS=12,"decode_end=838.880877, decode_start=3.271400, mixed=4.732157, prefill=4.096096",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
XiaomiMiMo/MiMo-7B-Base,MiMoForCausalLM,gb300,vllm,0.24.0,disagg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-7B-Base"" --system ""gb300"" --backend ""vllm"" --backend-version ""0.24.0"" --forward-model op_level --max-workers 8",silicon,12,3,PASS=12,"decode_end=838.880877, decode_start=3.271400, mixed=4.732157, prefill=4.096096",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
XiaomiMiMo/MiMo-V2-Flash,MiMoV2FlashForCausalLM,gb300,sglang,0.5.10,agg,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=220, SDK_UNREPRESENTABLE=320; raw probes=540; topologies=135; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: MoE data missing for MoeKey { quant: ""fp8_block"", distribution: ""power_law_1.01"", topk: 8, num_experts: 256, hidden_size: 4096, inter_size: 2048, moe_tp_size: 1, moe_ep_size: 1 } at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/gb300/sglang/0.5.10","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-V2-Flash"" --system ""gb300"" --backend ""sglang"" --backend-version ""0.5.10"" --forward-model op_level --max-workers 8",,540,135,"PERF_DATA_MISSING=220, SDK_UNREPRESENTABLE=320",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
XiaomiMiMo/MiMo-V2-Flash,MiMoV2FlashForCausalLM,gb300,sglang,0.5.10,disagg,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=220, SDK_UNREPRESENTABLE=320; raw probes=540; topologies=135; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: MoE data missing for MoeKey { quant: ""fp8_block"", distribution: ""power_law_1.01"", topk: 8, num_experts: 256, hidden_size: 4096, inter_size: 2048, moe_tp_size: 1, moe_ep_size: 1 } at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/gb300/sglang/0.5.10","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-V2-Flash"" --system ""gb300"" --backend ""sglang"" --backend-version ""0.5.10"" --forward-model op_level --max-workers 8",,540,135,"PERF_DATA_MISSING=220, SDK_UNREPRESENTABLE=320",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
XiaomiMiMo/MiMo-V2-Flash,MiMoV2FlashForCausalLM,gb300,sglang,0.5.12,agg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-V2-Flash"" --system ""gb300"" --backend ""sglang"" --backend-version ""0.5.12"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=220, SDK_UNREPRESENTABLE=320","decode_end=4854.043936, decode_start=19.003369, mixed=51.750959, prefill=50.119036",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
XiaomiMiMo/MiMo-V2-Flash,MiMoV2FlashForCausalLM,gb300,sglang,0.5.12,disagg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-V2-Flash"" --system ""gb300"" --backend ""sglang"" --backend-version ""0.5.12"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=220, SDK_UNREPRESENTABLE=320","decode_end=4854.043936, decode_start=19.003369, mixed=51.750959, prefill=50.119036",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
XiaomiMiMo/MiMo-V2-Flash,MiMoV2FlashForCausalLM,gb300,sglang,0.5.14,agg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-V2-Flash"" --system ""gb300"" --backend ""sglang"" --backend-version ""0.5.14"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=220, SDK_UNREPRESENTABLE=320","decode_end=4854.043936, decode_start=19.003369, mixed=51.750959, prefill=50.119036",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
XiaomiMiMo/MiMo-V2-Flash,MiMoV2FlashForCausalLM,gb300,sglang,0.5.14,disagg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-V2-Flash"" --system ""gb300"" --backend ""sglang"" --backend-version ""0.5.14"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=220, SDK_UNREPRESENTABLE=320","decode_end=4854.043936, decode_start=19.003369, mixed=51.750959, prefill=50.119036",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
XiaomiMiMo/MiMo-V2-Flash,MiMoV2FlashForCausalLM,gb300,sglang,0.5.16,agg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-V2-Flash"" --system ""gb300"" --backend ""sglang"" --backend-version ""0.5.16"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=220, SDK_UNREPRESENTABLE=320","decode_end=4854.043936, decode_start=19.003369, mixed=51.750959, prefill=50.119036",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
XiaomiMiMo/MiMo-V2-Flash,MiMoV2FlashForCausalLM,gb300,sglang,0.5.16,disagg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-V2-Flash"" --system ""gb300"" --backend ""sglang"" --backend-version ""0.5.16"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=220, SDK_UNREPRESENTABLE=320","decode_end=4854.043936, decode_start=19.003369, mixed=51.750959, prefill=50.119036",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
XiaomiMiMo/MiMo-V2-Flash,MiMoV2FlashForCausalLM,gb300,sglang,0.5.9,agg,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=220, SDK_UNREPRESENTABLE=320; raw probes=540; topologies=135; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: MoE data missing for MoeKey { quant: ""fp8_block"", distribution: ""power_law_1.01"", topk: 8, num_experts: 256, hidden_size: 4096, inter_size: 2048, moe_tp_size: 1, moe_ep_size: 1 } at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/gb300/sglang/0.5.9","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-V2-Flash"" --system ""gb300"" --backend ""sglang"" --backend-version ""0.5.9"" --forward-model op_level --max-workers 8",,540,135,"PERF_DATA_MISSING=220, SDK_UNREPRESENTABLE=320",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
XiaomiMiMo/MiMo-V2-Flash,MiMoV2FlashForCausalLM,gb300,sglang,0.5.9,disagg,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=220, SDK_UNREPRESENTABLE=320; raw probes=540; topologies=135; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: MoE data missing for MoeKey { quant: ""fp8_block"", distribution: ""power_law_1.01"", topk: 8, num_experts: 256, hidden_size: 4096, inter_size: 2048, moe_tp_size: 1, moe_ep_size: 1 } at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/gb300/sglang/0.5.9","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-V2-Flash"" --system ""gb300"" --backend ""sglang"" --backend-version ""0.5.9"" --forward-model op_level --max-workers 8",,540,135,"PERF_DATA_MISSING=220, SDK_UNREPRESENTABLE=320",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
XiaomiMiMo/MiMo-V2-Flash,MiMoV2FlashForCausalLM,gb300,trtllm,1.3.0rc10,agg,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: MoE data missing for MoeKey { quant: ""fp8_block"", distribution: ""uniform"", topk: 8, num_experts: 256, hidden_size: 4096, inter_size: 2048, moe_tp_size: 1, moe_ep_size: 1 } at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/gb300/trtllm/1.3.0rc10","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-V2-Flash"" --system ""gb300"" --backend ""trtllm"" --backend-version ""1.3.0rc10"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
XiaomiMiMo/MiMo-V2-Flash,MiMoV2FlashForCausalLM,gb300,trtllm,1.3.0rc10,disagg,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: MoE data missing for MoeKey { quant: ""fp8_block"", distribution: ""uniform"", topk: 8, num_experts: 256, hidden_size: 4096, inter_size: 2048, moe_tp_size: 1, moe_ep_size: 1 } at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/gb300/trtllm/1.3.0rc10","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-V2-Flash"" --system ""gb300"" --backend ""trtllm"" --backend-version ""1.3.0rc10"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
XiaomiMiMo/MiMo-V2-Flash,MiMoV2FlashForCausalLM,gb300,trtllm,1.3.0rc15,agg,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: MoE data missing for MoeKey { quant: ""fp8_block"", distribution: ""uniform"", topk: 8, num_experts: 256, hidden_size: 4096, inter_size: 2048, moe_tp_size: 1, moe_ep_size: 1 } at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/gb300/trtllm/1.3.0rc15","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-V2-Flash"" --system ""gb300"" --backend ""trtllm"" --backend-version ""1.3.0rc15"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
XiaomiMiMo/MiMo-V2-Flash,MiMoV2FlashForCausalLM,gb300,trtllm,1.3.0rc15,disagg,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: MoE data missing for MoeKey { quant: ""fp8_block"", distribution: ""uniform"", topk: 8, num_experts: 256, hidden_size: 4096, inter_size: 2048, moe_tp_size: 1, moe_ep_size: 1 } at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/gb300/trtllm/1.3.0rc15","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-V2-Flash"" --system ""gb300"" --backend ""trtllm"" --backend-version ""1.3.0rc15"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
XiaomiMiMo/MiMo-V2-Flash,MiMoV2FlashForCausalLM,gb300,trtllm,1.3.0rc20,agg,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: context attention data missing for ContextKey { fmha_quant: ""fp8"", kv_quant: ""fp8"", n_kv_lookup: 1, head_size: 192, window_size: 0 } at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/gb300/trtllm/1.3.0rc20","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-V2-Flash"" --system ""gb300"" --backend ""trtllm"" --backend-version ""1.3.0rc20"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
XiaomiMiMo/MiMo-V2-Flash,MiMoV2FlashForCausalLM,gb300,trtllm,1.3.0rc20,disagg,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: context attention data missing for ContextKey { fmha_quant: ""fp8"", kv_quant: ""fp8"", n_kv_lookup: 1, head_size: 192, window_size: 0 } at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/gb300/trtllm/1.3.0rc20","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-V2-Flash"" --system ""gb300"" --backend ""trtllm"" --backend-version ""1.3.0rc20"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
XiaomiMiMo/MiMo-V2-Flash,MiMoV2FlashForCausalLM,gb300,trtllm,1.3.0rc23,agg,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: context attention data missing for ContextKey { fmha_quant: ""fp8"", kv_quant: ""fp8"", n_kv_lookup: 1, head_size: 192, window_size: 0 } at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/gb300/trtllm/1.3.0rc23","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-V2-Flash"" --system ""gb300"" --backend ""trtllm"" --backend-version ""1.3.0rc23"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
XiaomiMiMo/MiMo-V2-Flash,MiMoV2FlashForCausalLM,gb300,trtllm,1.3.0rc23,disagg,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: context attention data missing for ContextKey { fmha_quant: ""fp8"", kv_quant: ""fp8"", n_kv_lookup: 1, head_size: 192, window_size: 0 } at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/gb300/trtllm/1.3.0rc23","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-V2-Flash"" --system ""gb300"" --backend ""trtllm"" --backend-version ""1.3.0rc23"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
XiaomiMiMo/MiMo-V2-Flash,MiMoV2FlashForCausalLM,gb300,vllm,0.1.dev19262,agg,FAIL,Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: perf database error: no GEMM rows loaded from 1 source(s) (first: <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/gb300/vllm/0.1.dev19262/gemm_perf.parquet),"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-V2-Flash"" --system ""gb300"" --backend ""vllm"" --backend-version ""0.1.dev19262"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
XiaomiMiMo/MiMo-V2-Flash,MiMoV2FlashForCausalLM,gb300,vllm,0.1.dev19262,disagg,FAIL,Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: perf database error: no GEMM rows loaded from 1 source(s) (first: <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/gb300/vllm/0.1.dev19262/gemm_perf.parquet),"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-V2-Flash"" --system ""gb300"" --backend ""vllm"" --backend-version ""0.1.dev19262"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
XiaomiMiMo/MiMo-V2-Flash,MiMoV2FlashForCausalLM,gb300,vllm,0.14.0,agg,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: MoE data missing for MoeKey { quant: ""fp8_block"", distribution: ""power_law_1.01"", topk: 8, num_experts: 256, hidden_size: 4096, inter_size: 2048, moe_tp_size: 1, moe_ep_size: 1 } at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/gb300/vllm/0.14.0","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-V2-Flash"" --system ""gb300"" --backend ""vllm"" --backend-version ""0.14.0"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
XiaomiMiMo/MiMo-V2-Flash,MiMoV2FlashForCausalLM,gb300,vllm,0.14.0,disagg,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=174; raw probes=174; topologies=58; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: MoE data missing for MoeKey { quant: ""fp8_block"", distribution: ""power_law_1.01"", topk: 8, num_experts: 256, hidden_size: 4096, inter_size: 2048, moe_tp_size: 1, moe_ep_size: 1 } at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/gb300/vllm/0.14.0","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-V2-Flash"" --system ""gb300"" --backend ""vllm"" --backend-version ""0.14.0"" --forward-model op_level --max-workers 8",,174,58,PERF_DATA_MISSING=174,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
XiaomiMiMo/MiMo-V2-Flash,MiMoV2FlashForCausalLM,gb300,vllm,0.19.0,agg,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: MoE data missing for MoeKey { quant: ""fp8_block"", distribution: ""power_law_1.01"", topk: 8, num_experts: 256, hidden_size: 4096, inter_size: 2048, moe_tp_size: 1, moe_ep_size: 1 } at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/gb300/vllm/0.19.0","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-V2-Flash"" --system ""gb300"" --backend ""vllm"" --backend-version ""0.19.0"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
XiaomiMiMo/MiMo-V2-Flash,MiMoV2FlashForCausalLM,gb300,vllm,0.19.0,disagg,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=174; raw probes=174; topologies=58; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: MoE data missing for MoeKey { quant: ""fp8_block"", distribution: ""power_law_1.01"", topk: 8, num_experts: 256, hidden_size: 4096, inter_size: 2048, moe_tp_size: 1, moe_ep_size: 1 } at <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/gb300/vllm/0.19.0","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-V2-Flash"" --system ""gb300"" --backend ""vllm"" --backend-version ""0.19.0"" --forward-model op_level --max-workers 8",,174,58,PERF_DATA_MISSING=174,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
XiaomiMiMo/MiMo-V2-Flash,MiMoV2FlashForCausalLM,gb300,vllm,0.22.0,agg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-V2-Flash"" --system ""gb300"" --backend ""vllm"" --backend-version ""0.22.0"" --forward-model op_level --max-workers 8",silicon,116,29,PASS=116,"decode_end=11945.713593, decode_start=46.776338, mixed=78.316927, prefill=67.821670",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
XiaomiMiMo/MiMo-V2-Flash,MiMoV2FlashForCausalLM,gb300,vllm,0.22.0,disagg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-V2-Flash"" --system ""gb300"" --backend ""vllm"" --backend-version ""0.22.0"" --forward-model op_level --max-workers 8",silicon,174,58,PASS=174,"decode_end=11945.713593, decode_start=46.776338, mixed=78.316927, prefill=67.821670",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
XiaomiMiMo/MiMo-V2-Flash,MiMoV2FlashForCausalLM,gb300,vllm,0.24.0,agg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-V2-Flash"" --system ""gb300"" --backend ""vllm"" --backend-version ""0.24.0"" --forward-model op_level --max-workers 8",silicon,116,29,PASS=116,"decode_end=11945.713593, decode_start=46.776338, mixed=78.316927, prefill=67.821670",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
XiaomiMiMo/MiMo-V2-Flash,MiMoV2FlashForCausalLM,gb300,vllm,0.24.0,disagg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""XiaomiMiMo/MiMo-V2-Flash"" --system ""gb300"" --backend ""vllm"" --backend-version ""0.24.0"" --forward-model op_level --max-workers 8",silicon,174,58,PASS=174,"decode_end=11945.713593, decode_start=46.776338, mixed=78.316927, prefill=67.821670",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
deepseek-ai/DeepSeek-R1,DeepseekV3ForCausalLM,gb300,sglang,0.5.10,agg,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""deepseek-ai/DeepSeek-R1"" --system ""gb300"" --backend ""sglang"" --backend-version ""0.5.10"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=220, SDK_UNREPRESENTABLE=320","decode_end=11041.165024, decode_start=43.244968, mixed=117.912336, prefill=116.440621",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
