HuggingFaceID,Architecture,System,Backend,Version,Status,ErrMsg,Command,Source,FPEProbeCount,FPETopologyCount,FPEStatusCounts,FPEPhaseLatencyMs,SourceSHA
Qwen/Qwen3-235B-A22B-FP8,Qwen3MoeForCausalLM,rtx_pro_6000_server,sglang,0.5.14,FAIL,"Strict-native op-level FPE probes: BUILD_FAILED=56, PERF_DATA_MISSING=164, SDK_UNREPRESENTABLE=320; raw probes=540; topologies=135; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: Invalid quantized MoE configuration: (moe_intermediate_size=1536 / moe_tp_size=16) % weight_block_size=128 != 0.","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-235B-A22B-FP8"" --system ""rtx_pro_6000_server"" --backend ""sglang"" --backend-version ""0.5.14"" --forward-model op_level --max-workers 8",,540,135,"BUILD_FAILED=56, PERF_DATA_MISSING=164, SDK_UNREPRESENTABLE=320",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-235B-A22B-FP8,Qwen3MoeForCausalLM,rtx_pro_6000_server,sglang,0.5.16,FAIL,"Strict-native op-level FPE probes: BUILD_FAILED=56, PERF_DATA_MISSING=164, SDK_UNREPRESENTABLE=320; raw probes=540; topologies=135; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: Invalid quantized MoE configuration: (moe_intermediate_size=1536 / moe_tp_size=16) % weight_block_size=128 != 0.","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-235B-A22B-FP8"" --system ""rtx_pro_6000_server"" --backend ""sglang"" --backend-version ""0.5.16"" --forward-model op_level --max-workers 8",,540,135,"BUILD_FAILED=56, PERF_DATA_MISSING=164, SDK_UNREPRESENTABLE=320",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-235B-A22B-FP8,Qwen3MoeForCausalLM,rtx_pro_6000_server,sglang,0.5.9,FAIL,"Strict-native op-level FPE probes: BUILD_FAILED=56, PERF_DATA_MISSING=164, SDK_UNREPRESENTABLE=320; raw probes=540; topologies=135; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: Invalid quantized MoE configuration: (moe_intermediate_size=1536 / moe_tp_size=16) % weight_block_size=128 != 0.","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-235B-A22B-FP8"" --system ""rtx_pro_6000_server"" --backend ""sglang"" --backend-version ""0.5.9"" --forward-model op_level --max-workers 8",,540,135,"BUILD_FAILED=56, PERF_DATA_MISSING=164, SDK_UNREPRESENTABLE=320",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-235B-A22B-FP8,Qwen3MoeForCausalLM,rtx_pro_6000_server,trtllm,1.3.0rc10,FAIL,"Strict-native op-level FPE probes: BUILD_FAILED=24, PERF_DATA_MISSING=92; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: Invalid quantized MoE configuration: (moe_intermediate_size=1536 / moe_tp_size=16) % weight_block_size=128 != 0.","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-235B-A22B-FP8"" --system ""rtx_pro_6000_server"" --backend ""trtllm"" --backend-version ""1.3.0rc10"" --forward-model op_level --max-workers 8",,116,29,"BUILD_FAILED=24, PERF_DATA_MISSING=92",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-235B-A22B-FP8,Qwen3MoeForCausalLM,rtx_pro_6000_server,trtllm,1.3.0rc15,FAIL,"Strict-native op-level FPE probes: BUILD_FAILED=24, PERF_DATA_MISSING=92; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: Invalid quantized MoE configuration: (moe_intermediate_size=1536 / moe_tp_size=16) % weight_block_size=128 != 0.","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-235B-A22B-FP8"" --system ""rtx_pro_6000_server"" --backend ""trtllm"" --backend-version ""1.3.0rc15"" --forward-model op_level --max-workers 8",,116,29,"BUILD_FAILED=24, PERF_DATA_MISSING=92",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-235B-A22B-FP8,Qwen3MoeForCausalLM,rtx_pro_6000_server,trtllm,1.3.0rc20,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-235B-A22B-FP8"" --system ""rtx_pro_6000_server"" --backend ""trtllm"" --backend-version ""1.3.0rc20"" --forward-model op_level --max-workers 8",silicon,116,29,"BUILD_FAILED=24, PASS=92","decode_end=21805.723625, decode_start=85.387168, mixed=239.365633, prefill=235.396313",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-235B-A22B-FP8,Qwen3MoeForCausalLM,rtx_pro_6000_server,trtllm,1.3.0rc23,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-235B-A22B-FP8"" --system ""rtx_pro_6000_server"" --backend ""trtllm"" --backend-version ""1.3.0rc23"" --forward-model op_level --max-workers 8",silicon,116,29,"BUILD_FAILED=24, PASS=92","decode_end=21805.723625, decode_start=85.387168, mixed=239.365633, prefill=235.396313",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-235B-A22B-FP8,Qwen3MoeForCausalLM,rtx_pro_6000_server,vllm,0.1.dev19262,FAIL,"Strict-native op-level FPE probes: BUILD_FAILED=36, PERF_DATA_MISSING=80; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: Invalid quantized MoE configuration: (moe_intermediate_size=1536 / moe_tp_size=16) % weight_block_size=128 != 0.","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-235B-A22B-FP8"" --system ""rtx_pro_6000_server"" --backend ""vllm"" --backend-version ""0.1.dev19262"" --forward-model op_level --max-workers 8",,116,29,"BUILD_FAILED=36, PERF_DATA_MISSING=80",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-235B-A22B-FP8,Qwen3MoeForCausalLM,rtx_pro_6000_server,vllm,0.14.0,FAIL,"Strict-native op-level FPE probes: BUILD_FAILED=36, PERF_DATA_MISSING=80; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: Invalid quantized MoE configuration: (moe_intermediate_size=1536 / moe_tp_size=16) % weight_block_size=128 != 0.","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-235B-A22B-FP8"" --system ""rtx_pro_6000_server"" --backend ""vllm"" --backend-version ""0.14.0"" --forward-model op_level --max-workers 8",,116,29,"BUILD_FAILED=36, PERF_DATA_MISSING=80",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-235B-A22B-FP8,Qwen3MoeForCausalLM,rtx_pro_6000_server,vllm,0.19.0,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-235B-A22B-FP8"" --system ""rtx_pro_6000_server"" --backend ""vllm"" --backend-version ""0.19.0"" --forward-model op_level --max-workers 8",silicon,116,29,"BUILD_FAILED=36, PASS=36, PERF_DATA_MISSING=44","decode_end=20330.571120, decode_start=79.719350, mixed=188.383251, prefill=186.274641",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-235B-A22B-FP8,Qwen3MoeForCausalLM,rtx_pro_6000_server,vllm,0.22.0,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-235B-A22B-FP8"" --system ""rtx_pro_6000_server"" --backend ""vllm"" --backend-version ""0.22.0"" --forward-model op_level --max-workers 8",silicon,116,29,"BUILD_FAILED=36, PASS=36, PERF_DATA_MISSING=44","decode_end=20405.164143, decode_start=80.004999, mixed=189.393622, prefill=186.803757",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-235B-A22B-FP8,Qwen3MoeForCausalLM,rtx_pro_6000_server,vllm,0.24.0,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-235B-A22B-FP8"" --system ""rtx_pro_6000_server"" --backend ""vllm"" --backend-version ""0.24.0"" --forward-model op_level --max-workers 8",silicon,116,29,"BUILD_FAILED=36, PASS=80","decode_end=20405.164143, decode_start=80.004999, mixed=189.393622, prefill=186.803757",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,rtx_pro_6000_server,sglang,0.5.10,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-30B-A3B"" --system ""rtx_pro_6000_server"" --backend ""sglang"" --backend-version ""0.5.10"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=92, PERF_DATA_MISSING=128, SDK_UNREPRESENTABLE=320","decode_end=4347.919186, decode_start=17.012648, mixed=48.744747, prefill=43.718113",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,rtx_pro_6000_server,sglang,0.5.10rc0,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=220, SDK_UNREPRESENTABLE=320; raw probes=540; topologies=135; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: perf database error: no GEMM rows loaded from 1 source(s) (first: <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/rtx_pro_6000_server/sglang/0.5.10rc0/gemm_perf.parquet)","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-30B-A3B"" --system ""rtx_pro_6000_server"" --backend ""sglang"" --backend-version ""0.5.10rc0"" --forward-model op_level --max-workers 8",,540,135,"PERF_DATA_MISSING=220, SDK_UNREPRESENTABLE=320",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,rtx_pro_6000_server,sglang,0.5.12,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-30B-A3B"" --system ""rtx_pro_6000_server"" --backend ""sglang"" --backend-version ""0.5.12"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=116, PERF_DATA_MISSING=104, SDK_UNREPRESENTABLE=320","decode_end=4136.858869, decode_start=16.216736, mixed=48.821758, prefill=43.861813",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,rtx_pro_6000_server,sglang,0.5.14,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-30B-A3B"" --system ""rtx_pro_6000_server"" --backend ""sglang"" --backend-version ""0.5.14"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=220, SDK_UNREPRESENTABLE=320","decode_end=4136.858869, decode_start=16.216736, mixed=48.821758, prefill=43.861813",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,rtx_pro_6000_server,sglang,0.5.16,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-30B-A3B"" --system ""rtx_pro_6000_server"" --backend ""sglang"" --backend-version ""0.5.16"" --forward-model op_level --max-workers 8",silicon,540,135,"PASS=220, SDK_UNREPRESENTABLE=320","decode_end=4136.858869, decode_start=16.216736, mixed=48.821758, prefill=43.861813",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,rtx_pro_6000_server,sglang,0.5.9,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=220, SDK_UNREPRESENTABLE=320; raw probes=540; topologies=135; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: perf database error: no GEMM rows loaded from 1 source(s) (first: <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/rtx_pro_6000_server/sglang/0.5.9/gemm_perf.parquet)","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-30B-A3B"" --system ""rtx_pro_6000_server"" --backend ""sglang"" --backend-version ""0.5.9"" --forward-model op_level --max-workers 8",,540,135,"PERF_DATA_MISSING=220, SDK_UNREPRESENTABLE=320",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,rtx_pro_6000_server,trtllm,1.3.0rc10,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-30B-A3B"" --system ""rtx_pro_6000_server"" --backend ""trtllm"" --backend-version ""1.3.0rc10"" --forward-model op_level --max-workers 8",silicon,116,29,"PASS=56, PERF_DATA_MISSING=60","decode_end=4066.159810, decode_start=15.944653, mixed=45.582270, prefill=44.529978",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,rtx_pro_6000_server,trtllm,1.3.0rc15,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-30B-A3B"" --system ""rtx_pro_6000_server"" --backend ""trtllm"" --backend-version ""1.3.0rc15"" --forward-model op_level --max-workers 8",silicon,116,29,"PASS=56, PERF_DATA_MISSING=60","decode_end=4066.159810, decode_start=15.944653, mixed=45.582270, prefill=44.529978",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,rtx_pro_6000_server,trtllm,1.3.0rc20,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-30B-A3B"" --system ""rtx_pro_6000_server"" --backend ""trtllm"" --backend-version ""1.3.0rc20"" --forward-model op_level --max-workers 8",silicon,116,29,PASS=116,"decode_end=4086.777608, decode_start=16.028972, mixed=44.845487, prefill=43.837063",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,rtx_pro_6000_server,trtllm,1.3.0rc23,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-30B-A3B"" --system ""rtx_pro_6000_server"" --backend ""trtllm"" --backend-version ""1.3.0rc23"" --forward-model op_level --max-workers 8",silicon,116,29,PASS=116,"decode_end=4086.777608, decode_start=16.028972, mixed=44.845487, prefill=43.837063",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,rtx_pro_6000_server,vllm,0.1.dev19262,FAIL,Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: perf database error: no GEMM rows loaded from 1 source(s) (first: <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/rtx_pro_6000_server/vllm/0.1.dev19262/gemm_perf.parquet),"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-30B-A3B"" --system ""rtx_pro_6000_server"" --backend ""vllm"" --backend-version ""0.1.dev19262"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,rtx_pro_6000_server,vllm,0.14.0,FAIL,Strict-native op-level FPE probes: PERF_DATA_MISSING=116; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: perf database error: no GEMM rows loaded from 1 source(s) (first: <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/rtx_pro_6000_server/vllm/0.14.0/gemm_perf.parquet),"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-30B-A3B"" --system ""rtx_pro_6000_server"" --backend ""vllm"" --backend-version ""0.14.0"" --forward-model op_level --max-workers 8",,116,29,PERF_DATA_MISSING=116,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,rtx_pro_6000_server,vllm,0.19.0,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-30B-A3B"" --system ""rtx_pro_6000_server"" --backend ""vllm"" --backend-version ""0.19.0"" --forward-model op_level --max-workers 8",silicon,116,29,"PASS=36, PERF_DATA_MISSING=80","decode_end=4249.494261, decode_start=16.656734, mixed=45.529206, prefill=44.177700",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,rtx_pro_6000_server,vllm,0.22.0,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-30B-A3B"" --system ""rtx_pro_6000_server"" --backend ""vllm"" --backend-version ""0.22.0"" --forward-model op_level --max-workers 8",silicon,116,29,"PASS=44, PERF_DATA_MISSING=72","decode_end=4215.237849, decode_start=16.522364, mixed=45.809870, prefill=44.649654",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-30B-A3B,Qwen3MoeForCausalLM,rtx_pro_6000_server,vllm,0.24.0,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-30B-A3B"" --system ""rtx_pro_6000_server"" --backend ""vllm"" --backend-version ""0.24.0"" --forward-model op_level --max-workers 8",silicon,116,29,PASS=116,"decode_end=4215.237849, decode_start=16.522364, mixed=45.809870, prefill=44.649654",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,rtx_pro_6000_server,sglang,0.5.10,FAIL,"Strict-native op-level FPE probes: BUILD_FAILED=104, PERF_DATA_MISSING=116, SDK_UNREPRESENTABLE=320; raw probes=540; topologies=135; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: Invalid quantized MoE configuration: (moe_intermediate_size=768 / moe_tp_size=16) % weight_block_size=128 != 0.","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-30B-A3B-FP8"" --system ""rtx_pro_6000_server"" --backend ""sglang"" --backend-version ""0.5.10"" --forward-model op_level --max-workers 8",,540,135,"BUILD_FAILED=104, PERF_DATA_MISSING=116, SDK_UNREPRESENTABLE=320",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,rtx_pro_6000_server,sglang,0.5.10rc0,FAIL,"Strict-native op-level FPE probes: BUILD_FAILED=104, PERF_DATA_MISSING=116, SDK_UNREPRESENTABLE=320; raw probes=540; topologies=135; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: Invalid quantized MoE configuration: (moe_intermediate_size=768 / moe_tp_size=16) % weight_block_size=128 != 0.","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-30B-A3B-FP8"" --system ""rtx_pro_6000_server"" --backend ""sglang"" --backend-version ""0.5.10rc0"" --forward-model op_level --max-workers 8",,540,135,"BUILD_FAILED=104, PERF_DATA_MISSING=116, SDK_UNREPRESENTABLE=320",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,rtx_pro_6000_server,sglang,0.5.12,FAIL,"Strict-native op-level FPE probes: BUILD_FAILED=104, PERF_DATA_MISSING=116, SDK_UNREPRESENTABLE=320; raw probes=540; topologies=135; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: Invalid quantized MoE configuration: (moe_intermediate_size=768 / moe_tp_size=16) % weight_block_size=128 != 0.","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-30B-A3B-FP8"" --system ""rtx_pro_6000_server"" --backend ""sglang"" --backend-version ""0.5.12"" --forward-model op_level --max-workers 8",,540,135,"BUILD_FAILED=104, PERF_DATA_MISSING=116, SDK_UNREPRESENTABLE=320",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,rtx_pro_6000_server,sglang,0.5.14,FAIL,"Strict-native op-level FPE probes: BUILD_FAILED=104, PERF_DATA_MISSING=116, SDK_UNREPRESENTABLE=320; raw probes=540; topologies=135; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: Invalid quantized MoE configuration: (moe_intermediate_size=768 / moe_tp_size=16) % weight_block_size=128 != 0.","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-30B-A3B-FP8"" --system ""rtx_pro_6000_server"" --backend ""sglang"" --backend-version ""0.5.14"" --forward-model op_level --max-workers 8",,540,135,"BUILD_FAILED=104, PERF_DATA_MISSING=116, SDK_UNREPRESENTABLE=320",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,rtx_pro_6000_server,sglang,0.5.16,FAIL,"Strict-native op-level FPE probes: BUILD_FAILED=104, PERF_DATA_MISSING=116, SDK_UNREPRESENTABLE=320; raw probes=540; topologies=135; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: Invalid quantized MoE configuration: (moe_intermediate_size=768 / moe_tp_size=16) % weight_block_size=128 != 0.","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-30B-A3B-FP8"" --system ""rtx_pro_6000_server"" --backend ""sglang"" --backend-version ""0.5.16"" --forward-model op_level --max-workers 8",,540,135,"BUILD_FAILED=104, PERF_DATA_MISSING=116, SDK_UNREPRESENTABLE=320",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,rtx_pro_6000_server,sglang,0.5.9,FAIL,"Strict-native op-level FPE probes: BUILD_FAILED=104, PERF_DATA_MISSING=116, SDK_UNREPRESENTABLE=320; raw probes=540; topologies=135; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: Invalid quantized MoE configuration: (moe_intermediate_size=768 / moe_tp_size=16) % weight_block_size=128 != 0.","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-30B-A3B-FP8"" --system ""rtx_pro_6000_server"" --backend ""sglang"" --backend-version ""0.5.9"" --forward-model op_level --max-workers 8",,540,135,"BUILD_FAILED=104, PERF_DATA_MISSING=116, SDK_UNREPRESENTABLE=320",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,rtx_pro_6000_server,trtllm,1.3.0rc10,FAIL,"Strict-native op-level FPE probes: BUILD_FAILED=48, PERF_DATA_MISSING=68; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: Invalid quantized MoE configuration: (moe_intermediate_size=768 / moe_tp_size=16) % weight_block_size=128 != 0.","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-30B-A3B-FP8"" --system ""rtx_pro_6000_server"" --backend ""trtllm"" --backend-version ""1.3.0rc10"" --forward-model op_level --max-workers 8",,116,29,"BUILD_FAILED=48, PERF_DATA_MISSING=68",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,rtx_pro_6000_server,trtllm,1.3.0rc15,FAIL,"Strict-native op-level FPE probes: BUILD_FAILED=48, PERF_DATA_MISSING=68; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: Invalid quantized MoE configuration: (moe_intermediate_size=768 / moe_tp_size=16) % weight_block_size=128 != 0.","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-30B-A3B-FP8"" --system ""rtx_pro_6000_server"" --backend ""trtllm"" --backend-version ""1.3.0rc15"" --forward-model op_level --max-workers 8",,116,29,"BUILD_FAILED=48, PERF_DATA_MISSING=68",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,rtx_pro_6000_server,trtllm,1.3.0rc20,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-30B-A3B-FP8"" --system ""rtx_pro_6000_server"" --backend ""trtllm"" --backend-version ""1.3.0rc20"" --forward-model op_level --max-workers 8",silicon,116,29,"BUILD_FAILED=48, PASS=68","decode_end=3406.549423, decode_start=13.276601, mixed=33.691093, prefill=32.930002",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,rtx_pro_6000_server,trtllm,1.3.0rc23,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-30B-A3B-FP8"" --system ""rtx_pro_6000_server"" --backend ""trtllm"" --backend-version ""1.3.0rc23"" --forward-model op_level --max-workers 8",silicon,116,29,"BUILD_FAILED=48, PASS=68","decode_end=3406.549423, decode_start=13.276601, mixed=33.691093, prefill=32.930002",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,rtx_pro_6000_server,vllm,0.1.dev19262,FAIL,"Strict-native op-level FPE probes: BUILD_FAILED=48, PERF_DATA_MISSING=68; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: Invalid quantized MoE configuration: (moe_intermediate_size=768 / moe_tp_size=16) % weight_block_size=128 != 0.","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-30B-A3B-FP8"" --system ""rtx_pro_6000_server"" --backend ""vllm"" --backend-version ""0.1.dev19262"" --forward-model op_level --max-workers 8",,116,29,"BUILD_FAILED=48, PERF_DATA_MISSING=68",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,rtx_pro_6000_server,vllm,0.14.0,FAIL,"Strict-native op-level FPE probes: BUILD_FAILED=48, PERF_DATA_MISSING=68; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: Invalid quantized MoE configuration: (moe_intermediate_size=768 / moe_tp_size=16) % weight_block_size=128 != 0.","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-30B-A3B-FP8"" --system ""rtx_pro_6000_server"" --backend ""vllm"" --backend-version ""0.14.0"" --forward-model op_level --max-workers 8",,116,29,"BUILD_FAILED=48, PERF_DATA_MISSING=68",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
