HuggingFaceID,Architecture,System,Backend,Version,Status,ErrMsg,Command,Source,FPEProbeCount,FPETopologyCount,FPEStatusCounts,FPEPhaseLatencyMs,SourceSHA
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,gb200,vllm,0.1.dev19262,FAIL,"Strict-native op-level FPE probes: BUILD_FAILED=48, PERF_DATA_MISSING=68; raw probes=116; topologies=29; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: Invalid quantized MoE configuration: (moe_intermediate_size=768 / moe_tp_size=16) % weight_block_size=128 != 0.","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-30B-A3B-FP8"" --system ""gb200"" --backend ""vllm"" --backend-version ""0.1.dev19262"" --forward-model op_level --max-workers 8",,116,29,"BUILD_FAILED=48, PERF_DATA_MISSING=68",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,gb200,vllm,0.14.0,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-30B-A3B-FP8"" --system ""gb200"" --backend ""vllm"" --backend-version ""0.14.0"" --forward-model op_level --max-workers 8",silicon,116,29,"BUILD_FAILED=48, PASS=68","decode_end=8956.470601, decode_start=35.121681, mixed=41.492863, prefill=41.001319",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,gb200,vllm,0.19.0,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-30B-A3B-FP8"" --system ""gb200"" --backend ""vllm"" --backend-version ""0.19.0"" --forward-model op_level --max-workers 8",silicon,116,29,"BUILD_FAILED=48, PASS=68","decode_end=1442.243719, decode_start=5.627668, mixed=11.780753, prefill=11.304235",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,gb200,vllm,0.22.0,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-30B-A3B-FP8"" --system ""gb200"" --backend ""vllm"" --backend-version ""0.22.0"" --forward-model op_level --max-workers 8",silicon,116,29,"BUILD_FAILED=48, PASS=68","decode_end=7217.901225, decode_start=28.267903, mixed=47.386955, prefill=35.105731",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-30B-A3B-FP8,Qwen3MoeForCausalLM,gb200,vllm,0.24.0,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-30B-A3B-FP8"" --system ""gb200"" --backend ""vllm"" --backend-version ""0.24.0"" --forward-model op_level --max-workers 8",silicon,116,29,"BUILD_FAILED=48, PASS=68","decode_end=8350.275777, decode_start=32.739241, mixed=46.993447, prefill=37.493060",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-32B,Qwen3ForCausalLM,gb200,sglang,0.5.10,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-32B"" --system ""gb200"" --backend ""sglang"" --backend-version ""0.5.10"" --forward-model op_level --max-workers 8",silicon,56,14,"PASS=20, SDK_UNREPRESENTABLE=36","decode_end=3140.210326, decode_start=12.337870, mixed=18.339207, prefill=15.775244",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-32B,Qwen3ForCausalLM,gb200,sglang,0.5.12,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-32B"" --system ""gb200"" --backend ""sglang"" --backend-version ""0.5.12"" --forward-model op_level --max-workers 8",silicon,56,14,"PASS=20, SDK_UNREPRESENTABLE=36","decode_end=3183.761971, decode_start=12.486958, mixed=18.354198, prefill=15.766033",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-32B,Qwen3ForCausalLM,gb200,sglang,0.5.14,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-32B"" --system ""gb200"" --backend ""sglang"" --backend-version ""0.5.14"" --forward-model op_level --max-workers 8",silicon,56,14,"PASS=20, SDK_UNREPRESENTABLE=36","decode_end=3183.761971, decode_start=12.486958, mixed=18.354198, prefill=15.766033",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-32B,Qwen3ForCausalLM,gb200,sglang,0.5.16,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-32B"" --system ""gb200"" --backend ""sglang"" --backend-version ""0.5.16"" --forward-model op_level --max-workers 8",silicon,56,14,"PASS=20, SDK_UNREPRESENTABLE=36","decode_end=3183.761971, decode_start=12.486958, mixed=18.354198, prefill=15.766033",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-32B,Qwen3ForCausalLM,gb200,sglang,0.5.9,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-32B"" --system ""gb200"" --backend ""sglang"" --backend-version ""0.5.9"" --forward-model op_level --max-workers 8",silicon,56,14,"PASS=20, SDK_UNREPRESENTABLE=36","decode_end=3170.520609, decode_start=12.413603, mixed=18.793984, prefill=15.783906",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-32B,Qwen3ForCausalLM,gb200,trtllm,1.3.0rc10,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-32B"" --system ""gb200"" --backend ""trtllm"" --backend-version ""1.3.0rc10"" --forward-model op_level --max-workers 8",silicon,20,5,PASS=20,"decode_end=3561.922001, decode_start=13.680056, mixed=20.059589, prefill=16.854421",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-32B,Qwen3ForCausalLM,gb200,trtllm,1.3.0rc15,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-32B"" --system ""gb200"" --backend ""trtllm"" --backend-version ""1.3.0rc15"" --forward-model op_level --max-workers 8",silicon,20,5,PASS=20,"decode_end=3561.922001, decode_start=13.680056, mixed=20.059589, prefill=16.854421",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-32B,Qwen3ForCausalLM,gb200,trtllm,1.3.0rc17,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-32B"" --system ""gb200"" --backend ""trtllm"" --backend-version ""1.3.0rc17"" --forward-model op_level --max-workers 8",silicon,20,5,PASS=20,"decode_end=3307.098005, decode_start=12.968717, mixed=19.392821, prefill=17.166103",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-32B,Qwen3ForCausalLM,gb200,trtllm,1.3.0rc20,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-32B"" --system ""gb200"" --backend ""trtllm"" --backend-version ""1.3.0rc20"" --forward-model op_level --max-workers 8",silicon,20,5,PASS=20,"decode_end=3423.676764, decode_start=13.382222, mixed=19.330209, prefill=17.004590",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-32B,Qwen3ForCausalLM,gb200,trtllm,1.3.0rc23,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-32B"" --system ""gb200"" --backend ""trtllm"" --backend-version ""1.3.0rc23"" --forward-model op_level --max-workers 8",silicon,20,5,PASS=20,"decode_end=3423.676764, decode_start=13.382222, mixed=19.330209, prefill=17.004590",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-32B,Qwen3ForCausalLM,gb200,vllm,0.1.dev19262,FAIL,Strict-native op-level FPE probes: PERF_DATA_MISSING=20; raw probes=20; topologies=5; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: perf database error: no GEMM rows loaded from 1 source(s) (first: <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/gb200/vllm/0.1.dev19262/gemm_perf.parquet),"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-32B"" --system ""gb200"" --backend ""vllm"" --backend-version ""0.1.dev19262"" --forward-model op_level --max-workers 8",,20,5,PERF_DATA_MISSING=20,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-32B,Qwen3ForCausalLM,gb200,vllm,0.14.0,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-32B"" --system ""gb200"" --backend ""vllm"" --backend-version ""0.14.0"" --forward-model op_level --max-workers 8",silicon,20,5,PASS=20,"decode_end=3011.330301, decode_start=11.809268, mixed=17.322724, prefill=16.266498",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-32B,Qwen3ForCausalLM,gb200,vllm,0.19.0,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-32B"" --system ""gb200"" --backend ""vllm"" --backend-version ""0.19.0"" --forward-model op_level --max-workers 8",silicon,20,5,PASS=20,"decode_end=3152.177768, decode_start=12.339441, mixed=18.081410, prefill=15.690143",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-32B,Qwen3ForCausalLM,gb200,vllm,0.22.0,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-32B"" --system ""gb200"" --backend ""vllm"" --backend-version ""0.22.0"" --forward-model op_level --max-workers 8",silicon,20,5,PASS=20,"decode_end=3142.469430, decode_start=12.322941, mixed=18.112648, prefill=15.617439",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-32B,Qwen3ForCausalLM,gb200,vllm,0.24.0,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-32B"" --system ""gb200"" --backend ""vllm"" --backend-version ""0.24.0"" --forward-model op_level --max-workers 8",silicon,20,5,PASS=20,"decode_end=3067.160664, decode_start=12.016980, mixed=18.301626, prefill=15.612768",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-32B-FP8,Qwen3ForCausalLM,gb200,sglang,0.5.10,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-32B-FP8"" --system ""gb200"" --backend ""sglang"" --backend-version ""0.5.10"" --forward-model op_level --max-workers 8",silicon,56,14,"PASS=20, SDK_UNREPRESENTABLE=36","decode_end=4440.731850, decode_start=17.416961, mixed=20.511402, prefill=18.008971",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-32B-FP8,Qwen3ForCausalLM,gb200,sglang,0.5.12,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-32B-FP8"" --system ""gb200"" --backend ""sglang"" --backend-version ""0.5.12"" --forward-model op_level --max-workers 8",silicon,56,14,"PASS=20, SDK_UNREPRESENTABLE=36","decode_end=3443.266321, decode_start=13.463779, mixed=19.068922, prefill=17.232016",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-32B-FP8,Qwen3ForCausalLM,gb200,sglang,0.5.14,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-32B-FP8"" --system ""gb200"" --backend ""sglang"" --backend-version ""0.5.14"" --forward-model op_level --max-workers 8",silicon,56,14,"PASS=20, SDK_UNREPRESENTABLE=36","decode_end=3443.266321, decode_start=13.463779, mixed=19.068922, prefill=17.232016",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-32B-FP8,Qwen3ForCausalLM,gb200,sglang,0.5.16,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-32B-FP8"" --system ""gb200"" --backend ""sglang"" --backend-version ""0.5.16"" --forward-model op_level --max-workers 8",silicon,56,14,"PASS=20, SDK_UNREPRESENTABLE=36","decode_end=3443.266321, decode_start=13.463779, mixed=19.068922, prefill=17.232016",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-32B-FP8,Qwen3ForCausalLM,gb200,sglang,0.5.9,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-32B-FP8"" --system ""gb200"" --backend ""sglang"" --backend-version ""0.5.9"" --forward-model op_level --max-workers 8",silicon,56,14,"PASS=20, SDK_UNREPRESENTABLE=36","decode_end=4491.644790, decode_start=17.622025, mixed=21.062117, prefill=18.036660",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-32B-FP8,Qwen3ForCausalLM,gb200,trtllm,1.3.0rc10,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-32B-FP8"" --system ""gb200"" --backend ""trtllm"" --backend-version ""1.3.0rc10"" --forward-model op_level --max-workers 8",silicon,20,5,PASS=20,"decode_end=2589.163478, decode_start=9.919293, mixed=19.864285, prefill=13.960162",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-32B-FP8,Qwen3ForCausalLM,gb200,trtllm,1.3.0rc15,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-32B-FP8"" --system ""gb200"" --backend ""trtllm"" --backend-version ""1.3.0rc15"" --forward-model op_level --max-workers 8",silicon,20,5,PASS=20,"decode_end=2589.163478, decode_start=9.919293, mixed=19.864285, prefill=13.960162",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-32B-FP8,Qwen3ForCausalLM,gb200,trtllm,1.3.0rc17,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-32B-FP8"" --system ""gb200"" --backend ""trtllm"" --backend-version ""1.3.0rc17"" --forward-model op_level --max-workers 8",silicon,20,5,PASS=20,"decode_end=2366.619767, decode_start=9.280625, mixed=17.276480, prefill=14.010014",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-32B-FP8,Qwen3ForCausalLM,gb200,trtllm,1.3.0rc20,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-32B-FP8"" --system ""gb200"" --backend ""trtllm"" --backend-version ""1.3.0rc20"" --forward-model op_level --max-workers 8",silicon,20,5,PASS=20,"decode_end=2181.130258, decode_start=8.529356, mixed=13.842773, prefill=12.892842",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-32B-FP8,Qwen3ForCausalLM,gb200,trtllm,1.3.0rc23,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-32B-FP8"" --system ""gb200"" --backend ""trtllm"" --backend-version ""1.3.0rc23"" --forward-model op_level --max-workers 8",silicon,20,5,PASS=20,"decode_end=2181.130258, decode_start=8.529356, mixed=13.842773, prefill=12.892842",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-32B-FP8,Qwen3ForCausalLM,gb200,vllm,0.1.dev19262,FAIL,Strict-native op-level FPE probes: PERF_DATA_MISSING=20; raw probes=20; topologies=5; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: perf database error: no GEMM rows loaded from 1 source(s) (first: <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/gb200/vllm/0.1.dev19262/gemm_perf.parquet),"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-32B-FP8"" --system ""gb200"" --backend ""vllm"" --backend-version ""0.1.dev19262"" --forward-model op_level --max-workers 8",,20,5,PERF_DATA_MISSING=20,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-32B-FP8,Qwen3ForCausalLM,gb200,vllm,0.14.0,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-32B-FP8"" --system ""gb200"" --backend ""vllm"" --backend-version ""0.14.0"" --forward-model op_level --max-workers 8",silicon,20,5,PASS=20,"decode_end=22752.281168, decode_start=89.214190, mixed=90.225704, prefill=89.644398",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-32B-FP8,Qwen3ForCausalLM,gb200,vllm,0.19.0,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-32B-FP8"" --system ""gb200"" --backend ""vllm"" --backend-version ""0.19.0"" --forward-model op_level --max-workers 8",silicon,20,5,PASS=20,"decode_end=2720.172010, decode_start=10.618713, mixed=17.374923, prefill=16.588573",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-32B-FP8,Qwen3ForCausalLM,gb200,vllm,0.22.0,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-32B-FP8"" --system ""gb200"" --backend ""vllm"" --backend-version ""0.22.0"" --forward-model op_level --max-workers 8",silicon,20,5,PASS=20,"decode_end=20942.197611, decode_start=82.077832, mixed=118.099372, prefill=84.263061",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-32B-FP8,Qwen3ForCausalLM,gb200,vllm,0.24.0,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-32B-FP8"" --system ""gb200"" --backend ""vllm"" --backend-version ""0.24.0"" --forward-model op_level --max-workers 8",silicon,20,5,PASS=20,"decode_end=23530.292509, decode_start=92.277438, mixed=116.201449, prefill=91.183449",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-32B-FP8-Static-PerTensor,Qwen3ForCausalLM,gb200,sglang,0.5.10,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=20, SDK_UNREPRESENTABLE=36; raw probes=56; topologies=14; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: perf database error: no rows loaded from 1 source(s) (first: <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/gb200/sglang/0.5.10/computescale_perf.parquet)","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-32B-FP8-Static-PerTensor"" --system ""gb200"" --backend ""sglang"" --backend-version ""0.5.10"" --forward-model op_level --max-workers 8",,56,14,"PERF_DATA_MISSING=20, SDK_UNREPRESENTABLE=36",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-32B-FP8-Static-PerTensor,Qwen3ForCausalLM,gb200,sglang,0.5.12,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-32B-FP8-Static-PerTensor"" --system ""gb200"" --backend ""sglang"" --backend-version ""0.5.12"" --forward-model op_level --max-workers 8",silicon,56,14,"PASS=20, SDK_UNREPRESENTABLE=36","decode_end=2087.099872, decode_start=8.145480, mixed=13.550347, prefill=10.518346",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-32B-FP8-Static-PerTensor,Qwen3ForCausalLM,gb200,sglang,0.5.14,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-32B-FP8-Static-PerTensor"" --system ""gb200"" --backend ""sglang"" --backend-version ""0.5.14"" --forward-model op_level --max-workers 8",silicon,56,14,"PASS=20, SDK_UNREPRESENTABLE=36","decode_end=2087.099872, decode_start=8.145480, mixed=13.550347, prefill=10.518346",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-32B-FP8-Static-PerTensor,Qwen3ForCausalLM,gb200,sglang,0.5.16,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-32B-FP8-Static-PerTensor"" --system ""gb200"" --backend ""sglang"" --backend-version ""0.5.16"" --forward-model op_level --max-workers 8",silicon,56,14,"PASS=20, SDK_UNREPRESENTABLE=36","decode_end=2087.099872, decode_start=8.145480, mixed=13.550347, prefill=10.518346",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-32B-FP8-Static-PerTensor,Qwen3ForCausalLM,gb200,sglang,0.5.9,FAIL,"Strict-native op-level FPE probes: PERF_DATA_MISSING=20, SDK_UNREPRESENTABLE=36; raw probes=56; topologies=14; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: perf database error: no rows loaded from 1 source(s) (first: <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/gb200/sglang/0.5.9/computescale_perf.parquet)","python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-32B-FP8-Static-PerTensor"" --system ""gb200"" --backend ""sglang"" --backend-version ""0.5.9"" --forward-model op_level --max-workers 8",,56,14,"PERF_DATA_MISSING=20, SDK_UNREPRESENTABLE=36",,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-32B-FP8-Static-PerTensor,Qwen3ForCausalLM,gb200,trtllm,1.3.0rc10,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-32B-FP8-Static-PerTensor"" --system ""gb200"" --backend ""trtllm"" --backend-version ""1.3.0rc10"" --forward-model op_level --max-workers 8",silicon,20,5,PASS=20,"decode_end=2485.720525, decode_start=9.513634, mixed=15.181415, prefill=12.549120",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-32B-FP8-Static-PerTensor,Qwen3ForCausalLM,gb200,trtllm,1.3.0rc15,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-32B-FP8-Static-PerTensor"" --system ""gb200"" --backend ""trtllm"" --backend-version ""1.3.0rc15"" --forward-model op_level --max-workers 8",silicon,20,5,PASS=20,"decode_end=2485.720525, decode_start=9.513634, mixed=15.181415, prefill=12.549120",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-32B-FP8-Static-PerTensor,Qwen3ForCausalLM,gb200,trtllm,1.3.0rc17,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-32B-FP8-Static-PerTensor"" --system ""gb200"" --backend ""trtllm"" --backend-version ""1.3.0rc17"" --forward-model op_level --max-workers 8",silicon,20,5,PASS=20,"decode_end=2205.850975, decode_start=8.650159, mixed=14.056255, prefill=12.432014",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-32B-FP8-Static-PerTensor,Qwen3ForCausalLM,gb200,trtllm,1.3.0rc20,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-32B-FP8-Static-PerTensor"" --system ""gb200"" --backend ""trtllm"" --backend-version ""1.3.0rc20"" --forward-model op_level --max-workers 8",silicon,20,5,PASS=20,"decode_end=2203.819373, decode_start=8.618333, mixed=14.223033, prefill=12.514703",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-32B-FP8-Static-PerTensor,Qwen3ForCausalLM,gb200,trtllm,1.3.0rc23,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-32B-FP8-Static-PerTensor"" --system ""gb200"" --backend ""trtllm"" --backend-version ""1.3.0rc23"" --forward-model op_level --max-workers 8",silicon,20,5,PASS=20,"decode_end=2203.819373, decode_start=8.618333, mixed=14.223033, prefill=12.514703",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-32B-FP8-Static-PerTensor,Qwen3ForCausalLM,gb200,vllm,0.1.dev19262,FAIL,Strict-native op-level FPE probes: PERF_DATA_MISSING=20; raw probes=20; topologies=5; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: perf database error: no GEMM rows loaded from 1 source(s) (first: <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/gb200/vllm/0.1.dev19262/gemm_perf.parquet),"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-32B-FP8-Static-PerTensor"" --system ""gb200"" --backend ""vllm"" --backend-version ""0.1.dev19262"" --forward-model op_level --max-workers 8",,20,5,PERF_DATA_MISSING=20,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-32B-FP8-Static-PerTensor,Qwen3ForCausalLM,gb200,vllm,0.14.0,FAIL,Strict-native op-level FPE probes: PERF_DATA_MISSING=20; raw probes=20; topologies=5; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: perf database error: no rows loaded from 1 source(s) (first: <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/gb200/vllm/0.14.0/computescale_perf.parquet),"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-32B-FP8-Static-PerTensor"" --system ""gb200"" --backend ""vllm"" --backend-version ""0.14.0"" --forward-model op_level --max-workers 8",,20,5,PERF_DATA_MISSING=20,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-32B-FP8-Static-PerTensor,Qwen3ForCausalLM,gb200,vllm,0.19.0,FAIL,Strict-native op-level FPE probes: PERF_DATA_MISSING=20; raw probes=20; topologies=5; source_sha=26dae1f99b2b50fb17118f38d8a8e95dfac3357c. Representative failure: perf database error: perf database error: no rows loaded from 1 source(s) (first: <repo>/python/aisimulate/src/aiconfigurator_core/systems/data/gb200/vllm/0.19.0/computescale_perf.parquet),"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-32B-FP8-Static-PerTensor"" --system ""gb200"" --backend ""vllm"" --backend-version ""0.19.0"" --forward-model op_level --max-workers 8",,20,5,PERF_DATA_MISSING=20,,26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-32B-FP8-Static-PerTensor,Qwen3ForCausalLM,gb200,vllm,0.22.0,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-32B-FP8-Static-PerTensor"" --system ""gb200"" --backend ""vllm"" --backend-version ""0.22.0"" --forward-model op_level --max-workers 8",silicon,20,5,PASS=20,"decode_end=1908.303080, decode_start=7.435108, mixed=14.953005, prefill=11.460770",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
Qwen/Qwen3-32B-FP8-Static-PerTensor,Qwen3ForCausalLM,gb200,vllm,0.24.0,PASS,,"python python/aisimulate/tools/support_matrix/generate_fpe_support_matrix.py --model ""Qwen/Qwen3-32B-FP8-Static-PerTensor"" --system ""gb200"" --backend ""vllm"" --backend-version ""0.24.0"" --forward-model op_level --max-workers 8",silicon,20,5,PASS=20,"decode_end=2037.450272, decode_start=7.991783, mixed=14.139107, prefill=11.646316",26dae1f99b2b50fb17118f38d8a8e95dfac3357c
