scope,mode,purpose,metric,planned_points,predicted_points,observed_mean_supported,predicted_mean_supported,mape_percent,wape_percent,weighting
service-on,SOL,boundary-129,request_latency_ms,30,30,2699.2778537,18.12165300000001,99.32777163986104,99.32864810581985,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,SOL,boundary-129,last_token_latency_ms,30,30,2698.9432568666666,18.12165300000001,99.32768850462357,99.32856487612717,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,SOL,boundary-129,native_forward_interval_ms,510,510,155.43808363372204,1.0659805955428934,99.36092165996142,99.31420886656402,MAPE: equal correlated native intervals; WAPE: observed interval latency weighted
service-on,SOL,engram-distinct-text,ttft_ms,30,30,386.3346519666667,15.780872233333332,95.85933667338267,95.91523251849151,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,SOL,engram-distinct-text,average_tpot_ms,30,30,161.0337629155914,0.8417589193548388,99.47714112324147,99.47727799182333,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,SOL,engram-distinct-text,exact_itl_ms,30,30,161.0337629155914,0.8417589193548388,99.47714112324147,99.47727799182331,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,SOL,engram-distinct-text,output_tokens_per_second,30,30,11.902184581991012,1495.9997921894953,12474.338445815683,12469.119407315078,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,SOL,engram-distinct-text,request_latency_ms,30,30,5379.061056333333,41.875398733333334,99.2211890745697,99.22151099802021,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,SOL,engram-distinct-text,last_token_latency_ms,30,30,5378.38130235,41.875398733333334,99.22109058632442,99.2214126076365,MAPE: equal supported HTTP cohort/trial pairs; WAPE: observed-value weighted within this metric
service-on,SOL,engram-distinct-text,native_forward_interval_ms,1000,1000,158.04549703979492,1.077649961658465,99.3487324231772,99.31813940805469,MAPE: equal correlated native intervals; WAPE: observed interval latency weighted
